2024-05-08 12:37:39,238 [Worker-6: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2024-05-17 13:46:32,342 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-model-3.9.5.jar
2024-05-17 13:46:32,342 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-model-builder-3.9.5.jar
2024-05-17 13:46:32,342 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-plugin-api-3.9.5.jar
2024-05-17 13:46:32,342 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-repository-metadata-3.9.5.jar
2024-05-17 13:46:32,342 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-api-1.9.16.jar
2024-05-17 13:46:32,342 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-connector-basic-1.9.16.jar
2024-05-17 13:46:32,342 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-impl-1.9.16.jar
2024-05-17 13:46:32,343 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-named-locks-1.9.16.jar
2024-05-17 13:46:32,343 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-provider-3.9.5.jar
2024-05-17 13:46:32,343 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-spi-1.9.16.jar
2024-05-17 13:46:32,343 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-transport-file-1.9.16.jar
2024-05-17 13:46:32,343 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-transport-http-1.9.16.jar
2024-05-17 13:46:32,343 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-transport-wagon-1.9.16.jar
2024-05-17 13:46:32,343 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-util-1.9.16.jar
2024-05-17 13:46:32,343 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-settings-3.9.5.jar
2024-05-17 13:46:32,344 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-settings-builder-3.9.5.jar
2024-05-17 13:46:32,344 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-shared-utils-3.3.4.jar
2024-05-17 13:46:32,344 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\org.eclipse.sisu.inject-0.3.5.jar
2024-05-17 13:46:32,344 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\org.eclipse.sisu.plexus-0.3.5.jar
2024-05-17 13:46:32,344 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-build-api-0.0.7.jar
2024-05-17 13:46:32,344 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-cipher-2.0.jar
2024-05-17 13:46:32,344 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-classworlds-2.7.0.jar
2024-05-17 13:46:32,344 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-component-annotations-2.1.0.jar
2024-05-17 13:46:32,344 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-interpolation-1.26.jar
2024-05-17 13:46:32,344 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-sec-dispatcher-2.0.jar
2024-05-17 13:46:32,345 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-utils-3.5.1.jar
2024-05-17 13:46:32,345 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\wagon-file-3.5.3.jar
2024-05-17 13:46:32,345 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\wagon-http-3.5.3.jar
2024-05-17 13:46:32,345 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\wagon-http-shared-3.5.3.jar
2024-05-17 13:46:32,345 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\wagon-provider-api-3.5.3.jar
2024-05-17 13:46:32,347 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_32.1.3.jre [12])
2024-05-17 13:46:32,347 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\com.google.guava_32.1.3.jre.jar
2024-05-17 13:46:32,347 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.11 [986])
2024-05-17 13:46:32,348 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\slf4j.api_2.0.11.jar
2024-05-17 13:46:32,348 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [29])
2024-05-17 13:46:32,348 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2024-05-17 13:46:32,348 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [24])
2024-05-17 13:46:32,349 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\jakarta.annotation-api_1.3.5.jar
2024-05-17 13:46:32,349 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.6.0 [71])
2024-05-17 13:46:32,349 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.apache.commons.cli_1.6.0.jar
2024-05-17 13:46:32,349 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [75])
2024-05-17 13:46:32,349 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.apache.commons.commons-codec_1.16.0.jar
2024-05-17 13:46:32,350 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.lang3_3.13.0 [82])
2024-05-17 13:46:32,350 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\org.apache.commons.lang3_3.13.0.jar
2024-05-17 13:46:32,351 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [13])
2024-05-17 13:46:32,351 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\iovil\.p2\pool\plugins\com.google.guava.failureaccess_1.0.2.jar
2024-05-17 13:46:32,354 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\iovil\AppData\Local\Temp\m2e-archetypeGenerator7312732854833798385":
2024-05-17 13:46:32,357 [Worker-11: Launching mavenrun-64f06c64-d33f-413e-8961-dffa87dfb505] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.4 -DgroupId=conexion_maven -DartifactId=C4 -Dversion=0.0.1-SNAPSHOT -Dpackage=conexion_maven.C4 -DoutputDirectory=C:\Users\iovil\Desktop\Java-Techtalent-2024 -Dstyle.color=always -U archetype:generate
2024-05-17 13:46:52,886 [Worker-18: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Users\iovil\Desktop\Java-Techtalent-2024\C4\pom.xml
2024-05-17 13:46:53,163 [Worker-18: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-clean-plugin/3.1.0/maven-clean-plugin-3.1.0.jar
2024-05-17 13:46:53,170 [Worker-18: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-clean-plugin/3.1.0/maven-clean-plugin-3.1.0.jar
2024-05-17 13:46:53,197 [Worker-18: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.0.2/maven-resources-plugin-3.0.2.jar
2024-05-17 13:46:53,204 [Worker-18: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.0.2/maven-resources-plugin-3.0.2.jar
2024-05-17 13:46:53,227 [Worker-18: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.8.0/maven-compiler-plugin-3.8.0.jar
2024-05-17 13:46:53,240 [Worker-18: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.8.0/maven-compiler-plugin-3.8.0.jar
2024-05-17 13:46:53,271 [Worker-18: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/2.22.1/maven-surefire-plugin-2.22.1.jar
2024-05-17 13:46:53,276 [Worker-18: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/2.22.1/maven-surefire-plugin-2.22.1.jar
2024-05-17 13:46:53,301 [Worker-18: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/3.0.2/maven-jar-plugin-3.0.2.jar
2024-05-17 13:46:53,305 [Worker-18: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/3.0.2/maven-jar-plugin-3.0.2.jar
2024-05-17 13:46:53,331 [Worker-18: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-install-plugin/2.5.2/maven-install-plugin-2.5.2.jar
2024-05-17 13:46:53,336 [Worker-18: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-install-plugin/2.5.2/maven-install-plugin-2.5.2.jar
2024-05-17 13:46:53,366 [Worker-18: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-deploy-plugin/2.8.2/maven-deploy-plugin-2.8.2.jar
2024-05-17 13:46:53,370 [Worker-18: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-deploy-plugin/2.8.2/maven-deploy-plugin-2.8.2.jar
2024-05-17 13:46:53,394 [Worker-18: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-site-plugin/3.7.1/maven-site-plugin-3.7.1.jar
2024-05-17 13:46:53,424 [Worker-18: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-site-plugin/3.7.1/maven-site-plugin-3.7.1.jar
2024-05-17 13:46:53,475 [Worker-18: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.8.0/maven-compiler-plugin-3.8.0.pom
2024-05-17 13:46:53,478 [Worker-18: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.8.0/maven-compiler-plugin-3.8.0.pom
